date,buoyid,obs,mle
2010-06-30,46050,15.1583,15.1583
2010-06-30,46087,NA,8.9601
2010-06-30,46211,14.0844,14.0844
2010-07-01,46041,13.7833,13.7833
2010-07-01,46050,15.5583,15.5583
2010-07-01,46087,NA,9.0348
2010-07-01,46211,13.7894,13.7894
2010-07-02,46041,13.05,13.05
2010-07-02,46050,15.4125,15.4125
2010-07-02,46087,NA,8.9461
2010-07-02,46211,14.0313,14.0313
2010-07-03,46041,12.55,12.55
2010-07-03,46050,14.7167,14.7167
2010-07-03,46087,NA,8.8276
2010-07-03,46211,14.4043,14.4043
2010-07-04,46041,12.3208,12.3208
2010-07-04,46050,14.3292,14.3292
2010-07-04,46087,NA,8.6831
2010-07-04,46211,14.0362,14.0362
2010-07-05,46041,12.7667,12.7667
2010-07-05,46050,14.225,14.225
2010-07-05,46087,NA,8.6993
2010-07-05,46211,13.7106,13.7106
2010-07-06,46041,13.3333,13.3333
2010-07-06,46050,13.2292,13.2292
2010-07-06,46087,NA,8.5707
2010-07-06,46211,13.2542,13.2542
2010-07-07,46041,12.8875,12.8875
2010-07-07,46050,12.6917,12.6917
2010-07-07,46087,NA,8.3538
2010-07-07,46211,12.8022,12.8022
2010-07-08,46041,12.5542,12.5542
2010-07-08,46050,13.3042,13.3042
2010-07-08,46087,NA,8.5977
2010-07-08,46211,13.9565,13.9565
2010-07-09,46041,13.6542,13.6542
2010-07-09,46050,14.2167,14.2167
2010-07-09,46087,NA,9.0067
2010-07-09,46211,14.4048,14.4048
2010-07-10,46041,13.6292,13.6292
2010-07-10,46050,14.8917,14.8917
2010-07-10,46087,NA,8.9081
2010-07-10,46211,13.0562,13.0562
2010-07-11,46041,13.7667,13.7667
2010-07-11,46050,14.475,14.475
2010-07-11,46087,NA,8.94
2010-07-11,46211,13.4489,13.4489
2010-07-12,46041,12.575,12.575
2010-07-12,46050,14.5042,14.5042
2010-07-12,46087,NA,8.6798
2010-07-12,46211,12.9065,12.9065
2010-07-13,46041,12.5875,12.5875
2010-07-13,46050,13.6167,13.6167
2010-07-13,46087,NA,8.5432
2010-07-13,46211,12.8463,12.8463
2010-07-14,46041,13.1792,13.1792
2010-07-14,46050,13.0958,13.0958
2010-07-14,46087,NA,8.3916
2010-07-14,46211,11.7468,11.7468
2010-07-15,46041,12.1917,12.1917
2010-07-15,46050,11.6333,11.6333
2010-07-15,46087,NA,7.8429
2010-07-15,46211,10.6957,10.6957
2010-07-16,46041,11.0292,11.0292
2010-07-16,46050,10.525,10.525
2010-07-16,46087,NA,7.4192
2010-07-16,46211,10.2438,10.2437
2010-07-17,46041,11.9542,11.9542
2010-07-17,46050,10.8583,10.8583
2010-07-17,46087,NA,7.5688
2010-07-17,46211,9.8319,9.8319
2010-07-18,46041,12.3792,12.3792
2010-07-18,46050,11.225,11.225
2010-07-18,46087,NA,7.8118
2010-07-18,46211,10.4681,10.4681
2010-07-19,46041,12.6208,12.6208
2010-07-19,46050,11.3625,11.3625
2010-07-19,46087,NA,7.8678
2010-07-19,46211,10.3521,10.3521
2010-07-20,46041,12.4625,12.4625
2010-07-20,46050,11.2125,11.2125
2010-07-20,46087,NA,7.9012
2010-07-20,46211,10.7833,10.7833
2010-07-21,46041,12.35,12.35
2010-07-21,46050,11.6625,11.6625
2010-07-21,46087,NA,8.0308
2010-07-21,46211,11.1681,11.1681
2010-07-22,46041,12.5542,12.5542
2010-07-22,46050,11.5083,11.5083
2010-07-22,46087,NA,8.0206
2010-07-22,46211,10.9696,10.9696
2010-07-23,46041,12.8125,12.8125
2010-07-23,46050,11.3917,11.3917
2010-07-23,46087,NA,8.0438
2010-07-23,46211,10.887,10.887
2010-07-24,46041,12.3875,12.3875
2010-07-24,46050,10.8208,10.8208
2010-07-24,46087,NA,7.8264
2010-07-24,46211,10.4444,10.4444
2010-07-25,46041,12.2583,12.2583
2010-07-25,46050,9.9875,9.9875
2010-07-25,46087,NA,7.7129
2010-07-25,46211,10.6156,10.6156
2010-07-26,46041,12.6042,12.6042
2010-07-26,46050,10.35,10.35
2010-07-26,46087,NA,7.9918
2010-07-26,46211,11.5581,11.5581
2010-07-27,46041,12.75,12.75
2010-07-27,46050,11.1708,11.1708
2010-07-27,46087,NA,8.0868
2010-07-27,46211,11.0978,11.0978
2010-07-28,46041,12.175,12.175
2010-07-28,46050,11.1,11.1
2010-07-28,46087,NA,8.0096
2010-07-28,46211,11.1783,11.1783
2010-07-29,46041,12.1458,12.1458
2010-07-29,46050,10.85,10.85
2010-07-29,46087,NA,8.0694
2010-07-29,46211,11.7447,11.7447
2010-07-30,46041,12.1708,12.1708
2010-07-30,46050,11.5167,11.5167
2010-07-30,46087,NA,8.2861
2010-07-30,46211,12.317,12.317
2010-07-31,46041,12.425,12.425
2010-07-31,46050,12.3792,12.3792
2010-07-31,46087,NA,8.3884
2010-07-31,46211,11.7521,11.7521
2010-08-01,46041,12.725,12.725
2010-08-01,46050,13.5826,13.5826
2010-08-01,46087,NA,8.6389
2010-08-01,46211,11.7229,11.7229
2010-08-02,46041,12.9375,12.9375
2010-08-02,46050,13.1,13.1
2010-08-02,46087,NA,8.8006
2010-08-02,46211,12.9146,12.9146
2010-08-03,46041,13.275,13.275
2010-08-03,46050,12.8583,12.8583
2010-08-03,46087,NA,8.8353
2010-08-03,46211,12.95,12.95
2010-08-04,46041,13.6042,13.6042
2010-08-04,46050,13.4042,13.4042
2010-08-04,46087,NA,9.0277
2010-08-04,46211,13.1875,13.1875
2010-08-05,46041,13.2167,13.2167
2010-08-05,46050,13.4792,13.4792
2010-08-05,46087,NA,9.0256
2010-08-05,46211,13.4021,13.4021
2010-08-06,46041,12.9042,12.9042
2010-08-06,46050,13.475,13.475
2010-08-06,46087,NA,8.9825
2010-08-06,46211,13.3652,13.3652
2010-08-07,46041,13.1125,13.1125
2010-08-07,46050,13.175,13.175
2010-08-07,46087,NA,8.9422
2010-08-07,46211,13.1208,13.1208
2010-08-08,46041,13.0833,13.0833
2010-08-08,46050,13.7625,13.7625
2010-08-08,46087,NA,8.9779
2010-08-08,46211,12.7,12.7
2010-08-09,46041,12.75,12.75
2010-08-09,46050,13.0818,13.0818
2010-08-09,46087,NA,8.8876
2010-08-09,46211,13.0667,13.0667
2010-08-10,46041,13.2333,13.2333
2010-08-10,46050,12.8542,12.8542
2010-08-10,46087,NA,8.9955
2010-08-10,46211,13.3979,13.3979
2010-08-11,46041,13.4333,13.4333
2010-08-11,46050,12.8917,12.8917
2010-08-11,46087,NA,8.9533
2010-08-11,46211,12.8128,12.8128
2010-08-12,46041,13.0042,13.0042
2010-08-12,46050,13.1208,13.1208
2010-08-12,46087,NA,8.9087
2010-08-12,46211,12.65,12.65
2010-08-13,46041,12.8542,12.8542
2010-08-13,46050,13.6125,13.6125
2010-08-13,46087,NA,9.0314
2010-08-13,46211,12.9872,12.9872
2010-08-14,46041,13.9667,13.9667
2010-08-14,46050,13.325,13.325
2010-08-14,46087,NA,9.2856
2010-08-14,46211,13.6596,13.6596
2010-08-15,46041,13.6458,13.6458
2010-08-15,46050,13.5261,13.5261
2010-08-15,46087,NA,9.2882
2010-08-15,46211,13.7106,13.7106
2010-08-16,46041,13.5833,13.5833
2010-08-16,46050,14.3458,14.3458
2010-08-16,46087,NA,9.4239
2010-08-16,46211,13.713,13.713
2010-08-17,46041,13.0625,13.0625
2010-08-17,46050,14.1167,14.1167
2010-08-17,46087,NA,9.3542
2010-08-17,46211,13.9437,13.9437
2010-08-18,46041,12.8,12.8
2010-08-18,46050,14.2792,14.2792
2010-08-18,46087,NA,9.3441
2010-08-18,46211,13.8958,13.8958
2010-08-19,46041,13.3875,13.3875
2010-08-19,46050,14.6167,14.6167
2010-08-19,46087,NA,9.5431
2010-08-19,46211,14.125,14.125
2010-08-20,46041,12.9875,12.9875
2010-08-20,46050,12.2,12.2
2010-08-20,46087,NA,9.0304
2010-08-20,46211,13.6646,13.6646
2010-08-21,46041,13.0667,13.0667
2010-08-21,46050,10.8417,10.8417
2010-08-21,46087,NA,8.7011
2010-08-21,46211,12.8093,12.8093
2010-08-22,46041,13.9458,13.9458
2010-08-22,46050,11.4458,11.4458
2010-08-22,46087,NA,9.0064
2010-08-22,46211,13.1412,13.1412
2010-08-23,46041,14.3417,14.3417
2010-08-23,46050,12.2083,12.2083
2010-08-23,46087,NA,9.2814
2010-08-23,46211,13.6098,13.6098
2010-08-24,46041,13.6042,13.6042
2010-08-24,46050,11.1875,11.1875
2010-08-24,46087,NA,8.8997
2010-08-24,46211,12.9068,12.9068
2010-08-25,46041,12.7167,12.7167
2010-08-25,46050,10.3958,10.3958
2010-08-25,46087,NA,8.4602
2010-08-25,46211,11.7652,11.7652
2010-08-26,46041,12.25,12.25
2010-08-26,46050,10.5042,10.5042
2010-08-26,46087,NA,8.3965
2010-08-26,46211,11.6417,11.6417
2010-08-27,46041,13.0958,13.0958
2010-08-27,46050,12.0333,12.0333
2010-08-27,46087,NA,8.8229
2010-08-27,46211,11.8362,11.8362
2010-08-28,46041,12.6208,12.6208
2010-08-28,46050,11.2917,11.2917
2010-08-28,46087,NA,8.494
2010-08-28,46211,10.9208,10.9208
2010-08-29,46041,12.5875,12.5875
2010-08-29,46050,11.0958,11.0958
2010-08-29,46087,NA,8.6857
2010-08-29,46211,12.2583,12.2583
2010-08-30,46041,12.9917,12.9917
2010-08-30,46050,11.375,11.375
2010-08-30,46087,NA,8.9581
2010-08-30,46211,13.1854,13.1854
2010-08-31,46041,13.0958,13.0958
2010-08-31,46050,11.5043,11.5043
2010-08-31,46087,NA,8.939
2010-08-31,46211,12.7477,12.7477
2010-09-01,46041,13.0542,13.0542
2010-09-01,46050,12.4958,12.4958
2010-09-01,46087,NA,9.132
2010-09-01,46211,12.9146,12.9146
2010-09-02,46041,13.4625,13.4625
2010-09-02,46050,13.2083,13.2083
2010-09-02,46087,NA,9.4379
2010-09-02,46211,13.6128,13.6128
2010-09-03,46041,13.2583,13.2583
2010-09-03,46050,13.3125,13.3125
2010-09-03,46087,NA,9.3086
2010-09-03,46211,12.8229,12.8229
2010-09-04,46041,12.9875,12.9875
2010-09-04,46050,12.2458,12.2458
2010-09-04,46087,NA,9.0244
2010-09-04,46211,12.3062,12.3062
2010-09-05,46041,12.5833,12.5833
2010-09-05,46050,12.8542,12.8542
2010-09-05,46087,NA,9.1107
2010-09-05,46211,12.5542,12.5542
2010-09-06,46041,12.3292,12.3292
2010-09-06,46050,12.7875,12.7875
2010-09-06,46087,NA,8.9684
2010-09-06,46211,11.9047,11.9047
2010-09-07,46041,12.35,12.35
2010-09-07,46050,13.8,13.8
2010-09-07,46087,NA,9.2413
2010-09-07,46211,12.4846,12.4846
2010-09-08,46041,12.6375,12.6375
2010-09-08,46050,14.0167,14.0167
2010-09-08,46087,NA,9.2688
2010-09-08,46211,12.0667,12.0667
2010-09-09,46041,12.4292,12.4292
2010-09-09,46050,14.75,14.75
2010-09-09,46087,NA,9.3477
2010-09-09,46211,11.9479,11.9479
2010-09-10,46041,12.675,12.675
2010-09-10,46050,15.0625,15.0625
2010-09-10,46087,NA,9.5934
2010-09-10,46211,12.834,12.834
2010-09-11,46041,12.55,12.55
2010-09-11,46050,14.7417,14.7417
2010-09-11,46087,NA,9.5664
2010-09-11,46211,13.0271,13.0271
2010-09-12,46041,12.3125,12.3125
2010-09-12,46050,14.6125,14.6125
2010-09-12,46087,NA,9.5098
2010-09-12,46211,12.9563,12.9563
2010-09-13,46041,13.125,13.125
2010-09-13,46050,15.0913,15.0913
2010-09-13,46087,NA,9.7605
2010-09-13,46211,13.1404,13.1404
2010-09-14,46041,13.575,13.575
2010-09-14,46050,13.875,13.875
2010-09-14,46087,NA,9.7352
2010-09-14,46211,13.6646,13.6646
2010-09-15,46041,12.7625,12.7625
2010-09-15,46050,12.8708,12.8708
2010-09-15,46087,NA,9.3828
2010-09-15,46211,13.2021,13.2021
2010-09-16,46041,12.975,12.975
2010-09-16,46050,12.7958,12.7958
2010-09-16,46087,NA,9.4377
2010-09-16,46211,13.3217,13.3217
2010-09-17,46041,13.0958,13.0958
2010-09-17,46050,13.1125,13.1125
2010-09-17,46087,NA,9.5915
2010-09-17,46211,13.7565,13.7565
2010-09-18,46041,13.1083,13.1083
2010-09-18,46050,13.2792,13.2792
2010-09-18,46087,NA,9.663
2010-09-18,46211,13.9375,13.9375
2010-09-19,46041,13.1375,13.1375
2010-09-19,46050,14.0083,14.0083
2010-09-19,46087,NA,9.8222
2010-09-19,46211,14.0851,14.0851
2010-09-20,46041,13.875,13.875
2010-09-20,46050,14.1667,14.1667
2010-09-20,46087,NA,9.9748
2010-09-20,46211,14.0543,14.0543
2010-09-21,46041,14.4167,14.4167
2010-09-21,46050,14.2292,14.2292
2010-09-21,46087,NA,10.1327
2010-09-21,46211,14.3479,14.3479
2010-09-22,46041,14.4083,14.4083
2010-09-22,46050,14.0792,14.0792
2010-09-22,46087,NA,10.1529
2010-09-22,46211,14.5468,14.5468
2010-09-23,46041,13.9625,13.9625
2010-09-23,46050,14.175,14.175
2010-09-23,46087,NA,10.1066
2010-09-23,46211,14.5239,14.5239
2010-09-24,46041,13.8375,13.8375
2010-09-24,46050,14.0875,14.0875
2010-09-24,46087,NA,10.0475
2010-09-24,46211,14.283,14.283
2010-09-25,46041,13.8125,13.8125
2010-09-25,46050,14.2708,14.2708
2010-09-25,46087,NA,10.0551
2010-09-25,46211,14.0872,14.0872
2010-09-26,46041,14.025,14.025
2010-09-26,46050,14.3208,14.3208
2010-09-26,46087,NA,10.1167
2010-09-26,46211,14.1229,14.1229
2010-09-27,46041,14.0667,14.0667
2010-09-27,46050,14.8458,14.8458
2010-09-27,46087,NA,10.2573
2010-09-27,46211,14.3468,14.3468
2010-09-28,46041,14.2083,14.2083
2010-09-28,46050,15.4125,15.4125
2010-09-28,46087,NA,10.408
2010-09-28,46211,14.4913,14.4913
2010-09-29,46041,13.7458,13.7458
2010-09-29,46050,15.325,15.325
2010-09-29,46087,NA,10.3603
2010-09-29,46211,14.6596,14.6596
2010-09-30,46041,13.8625,13.8625
2010-09-30,46050,14.7875,14.7875
2010-09-30,46087,NA,10.2975
2010-09-30,46211,14.6042,14.6042
2010-10-01,46041,14.175,14.175
2010-10-01,46050,14.5083,14.5083
2010-10-01,46087,NA,10.3001
2010-10-01,46211,14.5021,14.5021
2010-10-02,46041,14.2542,14.2542
2010-10-02,46050,14.3708,14.3708
2010-10-02,46087,NA,10.3231
2010-10-02,46211,14.6188,14.6188
2010-10-03,46041,14.6875,14.6875
2010-10-03,46050,14.4083,14.4083
2010-10-03,46087,NA,10.383
2010-10-03,46211,14.4354,14.4354
2010-10-04,46041,14.5875,14.5875
2010-10-04,46050,14.3875,14.3875
2010-10-04,46087,NA,10.2758
2010-10-04,46211,13.8043,13.8043
2010-10-05,46041,14.225,14.225
2010-10-05,46050,13.8792,13.8792
2010-10-05,46087,NA,10.0587
2010-10-05,46211,13.2383,13.2383
2010-10-06,46041,14.0042,14.0042
2010-10-06,46050,12.5667,12.5667
2010-10-06,46087,NA,9.7095
2010-10-06,46211,12.5133,12.5133
2010-10-07,46041,14.1125,14.1125
2010-10-07,46050,12.2583,12.2583
2010-10-07,46087,NA,9.7303
2010-10-07,46211,12.7574,12.7574
2010-10-08,46041,13.575,13.575
2010-10-08,46050,12.3083,12.3083
2010-10-08,46087,NA,9.7948
2010-10-08,46211,13.5614,13.5614
2010-10-09,46041,13.55,13.55
2010-10-09,46050,12.7375,12.7375
2010-10-09,46087,NA,9.8871
2010-10-09,46211,13.6467,13.6467
2010-10-10,46041,13.6333,13.6333
2010-10-10,46050,13.4,13.4
2010-10-10,46087,NA,10.0492
2010-10-10,46211,13.825,13.825
2010-10-11,46041,13.6125,13.6125
2010-10-11,46050,13.3458,13.3458
2010-10-11,46087,NA,10.0646
2010-10-11,46211,13.9109,13.9109
2010-10-12,46041,13.6167,13.6167
2010-10-12,46050,13.5333,13.5333
2010-10-12,46087,NA,10.1264
2010-10-12,46211,14.0191,14.0191
2010-10-13,46041,13.4958,13.4958
2010-10-13,46050,13.9,13.9
2010-10-13,46087,NA,10.1601
2010-10-13,46211,13.8978,13.8978
2010-10-14,46041,13.5292,13.5292
2010-10-14,46050,13.6417,13.6417
2010-10-14,46087,NA,10.1139
2010-10-14,46211,13.75,13.75
2010-10-15,46041,13.275,13.275
2010-10-15,46050,13.1792,13.1792
2010-10-15,46087,NA,9.9996
2010-10-15,46211,13.6702,13.6702
2010-10-16,46041,13.1042,13.1042
2010-10-16,46050,13.1583,13.1583
2010-10-16,46087,NA,9.9052
2010-10-16,46211,13.1894,13.1894
2010-10-17,46041,13.1167,13.1167
2010-10-17,46050,13.2208,13.2208
2010-10-17,46087,NA,9.9065
2010-10-17,46211,13.0375,13.0375
2010-10-18,46041,12.85,12.85
2010-10-18,46050,13.0083,13.0083
2010-10-18,46087,NA,9.8296
2010-10-18,46211,12.9532,12.9532
2010-10-19,46041,12.7792,12.7792
2010-10-19,46050,12.5667,12.5667
2010-10-19,46087,NA,9.6855
2010-10-19,46211,12.4833,12.4833
2010-10-20,46041,12.825,12.825
2010-10-20,46050,13.1875,13.1875
2010-10-20,46087,NA,9.7827
2010-10-20,46211,12.337,12.337
2010-10-21,46041,12.7833,12.7833
2010-10-21,46050,13.1875,13.1875
2010-10-21,46087,NA,9.7966
2010-10-21,46211,12.38,12.38
2010-10-22,46041,12.7957,12.7957
2010-10-22,46050,12.7583,12.7583
2010-10-22,46087,NA,9.8422
2010-10-22,46211,12.9956,12.9956
2010-10-23,46041,13.1083,13.1083
2010-10-23,46050,12.4792,12.4792
2010-10-23,46087,NA,9.792
2010-10-23,46211,12.5646,12.5646
2010-10-24,46041,13.1333,13.1333
2010-10-24,46050,12.3042,12.3042
2010-10-24,46087,NA,9.8397
2010-10-24,46211,12.9262,12.9262
2010-10-25,46041,12.5952,12.5952
2010-10-25,46050,12.3375,12.3375
2010-10-25,46087,NA,9.7784
2010-10-25,46211,12.9646,12.9646
2010-10-26,46041,12.5522,12.5522
2010-10-26,46050,12.3583,12.3583
2010-10-26,46087,NA,9.7707
2010-10-26,46211,12.8542,12.8542
2010-10-27,46041,12.2583,12.2583
2010-10-27,46050,12.3708,12.3708
2010-10-27,46087,NA,9.6495
2010-10-27,46211,12.2955,12.2955
2010-10-28,46041,12.33,12.33
2010-10-28,46050,12.4,12.4
2010-10-28,46087,NA,9.6824
2010-10-28,46211,12.3149,12.3149
2010-10-29,46041,12.3875,12.3875
2010-10-29,46050,12.6958,12.6958
2010-10-29,46087,NA,9.7624
2010-10-29,46211,12.3745,12.3745
2010-10-30,46041,12.3417,12.3417
2010-10-30,46050,12.6125,12.6125
2010-10-30,46087,NA,9.7437
2010-10-30,46211,12.3021,12.3021
2010-10-31,46041,12.2333,12.2333
2010-10-31,46050,12.4542,12.4542
2010-10-31,46087,NA,9.7102
2010-10-31,46211,12.275,12.275
2010-11-01,46041,12.3826,12.3826
2010-11-01,46050,12.6333,12.6333
2010-11-01,46087,NA,9.791
2010-11-01,46211,12.3644,12.3644
2010-11-02,46041,12.5333,12.5333
2010-11-02,46050,12.7417,12.7417
2010-11-02,46087,NA,9.8392
2010-11-02,46211,12.3206,12.3206
2010-11-03,46041,12.6042,12.6042
2010-11-03,46050,12.8292,12.8292
2010-11-03,46087,NA,9.8977
2010-11-03,46211,12.4417,12.4417
2010-11-04,46041,12.65,12.65
2010-11-04,46050,12.8083,12.8083
2010-11-04,46087,NA,9.93
2010-11-04,46211,12.5326,12.5326
2010-11-05,46041,12.6667,12.6667
2010-11-05,46050,12.3,12.3
2010-11-05,46087,NA,9.8535
2010-11-05,46211,12.463,12.463
2010-11-06,46041,12.6375,12.6375
2010-11-06,46050,12.3375,12.3375
2010-11-06,46087,NA,9.8117
2010-11-06,46211,12.1091,12.1091
2010-11-07,46041,12.575,12.575
2010-11-07,46050,12.3875,12.3875
2010-11-07,46087,NA,9.8588
2010-11-07,46211,12.3298,12.3298
2010-11-08,46041,12.1,12.1
2010-11-08,46050,12.5083,12.5083
2010-11-08,46087,NA,9.7981
2010-11-08,46211,12.2213,12.2213
2010-11-09,46041,12.0938,12.0938
2010-11-09,46050,12.7957,12.7957
2010-11-09,46087,NA,9.8267
2010-11-09,46211,12.0333,12.0333
2010-11-10,46041,12.1,12.1
2010-11-10,46050,13.1042,13.1042
2010-11-10,46087,NA,9.8605
2010-11-10,46211,11.8437,11.8437
2010-11-11,46041,12.075,12.075
2010-11-11,46050,12.9417,12.9417
2010-11-11,46087,NA,9.8263
2010-11-11,46211,11.7333,11.7333
2010-11-12,46041,12.0458,12.0458
2010-11-12,46050,12.7917,12.7917
2010-11-12,46087,NA,9.7801
2010-11-12,46211,11.54,11.54
2010-11-13,46041,12.1542,12.1542
2010-11-13,46050,12.4458,12.4458
2010-11-13,46087,NA,9.7558
2010-11-13,46211,11.5413,11.5413
2010-11-14,46041,12.0083,12.0083
2010-11-14,46050,12.5958,12.5958
2010-11-14,46087,NA,9.7792
2010-11-14,46211,11.5979,11.5979
2010-11-15,46041,12,12
2010-11-15,46050,12.4875,12.4875
2010-11-15,46087,NA,9.7174
2010-11-15,46211,11.2444,11.2444
2010-11-16,46041,11.9708,11.9708
2010-11-16,46050,12.4667,12.4667
2010-11-16,46087,NA,9.7819
2010-11-16,46211,11.6111,11.6111
2010-11-17,46041,11.5955,11.5955
2010-11-17,46050,12.4542,12.4542
2010-11-17,46087,NA,9.7178
2010-11-17,46211,11.5149,11.5149
2010-11-18,46041,11.1833,11.1833
2010-11-18,46050,12.2542,12.2542
2010-11-18,46087,NA,9.6318
2010-11-18,46211,11.5067,11.5067
2010-11-19,46041,11.3,11.3
2010-11-19,46050,12.0958,12.0958
2010-11-19,46087,NA,9.5663
2010-11-19,46211,11.0553,11.0553
2010-11-20,46041,11.1471,11.1471
2010-11-20,46050,11.9917,11.9917
2010-11-20,46087,NA,9.5119
2010-11-20,46211,10.8889,10.8889
2010-11-21,46041,10.7647,10.7647
2010-11-21,46050,11.8083,11.8083
2010-11-21,46087,NA,9.3319
2010-11-21,46211,10.2489,10.2489
2010-11-22,46041,10.435,10.435
2010-11-22,46050,11.7783,11.7783
2010-11-22,46087,NA,9.2167
2010-11-22,46211,9.8068,9.8068
2010-11-23,46041,10.5429,10.5429
2010-11-23,46050,11.2957,11.2957
2010-11-23,46087,NA,9.1702
2010-11-23,46211,9.8071,9.8071
2010-11-24,46041,9.8583,9.8583
2010-11-24,46050,10.9208,10.9208
2010-11-24,46087,NA,8.9475
2010-11-24,46211,9.3951,9.3951
2010-11-25,46041,9.8667,9.8667
2010-11-25,46050,10.9417,10.9417
2010-11-25,46087,NA,8.9439
2010-11-25,46211,9.2583,9.2583
2010-11-26,46041,10.0238,10.0238
2010-11-26,46050,11.0333,11.0333
2010-11-26,46087,NA,9.0795
2010-11-26,46211,9.7688,9.7688
2010-11-27,46041,10.125,10.125
2010-11-27,46050,10.975,10.975
2010-11-27,46087,NA,9.0154
2010-11-27,46211,9.2417,9.2417
2010-11-28,46041,9.6882,9.6882
2010-11-28,46050,10.8826,10.8826
2010-11-28,46087,NA,9.0229
2010-11-28,46211,9.7326,9.7326
2010-11-29,46041,10.0708,10.0708
2010-11-29,46050,10.8625,10.8625
2010-11-29,46087,NA,8.9962
2010-11-29,46211,9.1191,9.1191
2010-11-30,46041,10.1458,10.1458
2010-11-30,46050,10.9042,10.9042
2010-11-30,46087,NA,9.0922
2010-11-30,46211,9.5149,9.5149
2010-12-01,46041,10.0043,10.0043
2010-12-01,46050,10.9042,10.9042
2010-12-01,46087,NA,8.9847
2010-12-01,46211,8.9021,8.9021
2010-12-02,46041,9.9529,9.9529
2010-12-02,46050,10.3792,10.3792
2010-12-02,46087,NA,8.9683
2010-12-02,46211,9.2915,9.2915
2010-12-03,46041,9.7304,9.7304
2010-12-03,46050,10.4667,10.4667
2010-12-03,46087,NA,8.9309
2010-12-03,46211,9.1087,9.1087
2010-12-04,46041,9.8375,9.8375
2010-12-04,46050,10.4875,10.4875
2010-12-04,46087,NA,8.97
2010-12-04,46211,9.1393,9.1393
2010-12-05,46041,9.925,9.925
2010-12-05,46050,10.4,10.4
2010-12-05,46087,NA,9.0038
2010-12-05,46211,9.2646,9.2646
2010-12-06,46041,9.8125,9.8125
2010-12-06,46050,10.4667,10.4667
2010-12-06,46087,NA,9.0245
2010-12-06,46211,9.3542,9.3542
2010-12-07,46041,9.5542,9.5542
2010-12-07,46050,10.5667,10.5667
2010-12-07,46087,NA,9.0372
2010-12-07,46211,9.5065,9.5065
2010-12-08,46041,9.835,9.835
2010-12-08,46050,10.5792,10.5792
2010-12-08,46087,NA,9.1645
2010-12-08,46211,9.9207,9.9207
2010-12-09,46041,9.9143,9.9143
2010-12-09,46050,10.6917,10.6917
2010-12-09,46087,NA,9.1667
2010-12-09,46211,9.6574,9.6574
2010-12-10,46041,9.8458,9.8458
2010-12-10,46050,10.8522,10.8522
2010-12-10,46087,NA,9.2122
2010-12-10,46211,9.7638,9.7638
2010-12-11,46041,9.5292,9.5292
2010-12-11,46050,10.8917,10.8917
2010-12-11,46087,NA,9.2006
2010-12-11,46211,9.8833,9.8833
2010-12-12,46041,9.9083,9.9083
2010-12-12,46050,10.9087,10.9087
2010-12-12,46087,NA,9.2933
2010-12-12,46211,9.9795,9.9795
2010-12-13,46041,9.975,9.975
2010-12-13,46050,11.1292,11.1292
2010-12-13,46087,NA,9.3249
2010-12-13,46211,9.8043,9.8043
2010-12-14,46041,10.0563,10.0563
2010-12-14,46050,11.0083,11.0083
2010-12-14,46087,NA,9.3344
2010-12-14,46211,9.8178,9.8178
2010-12-15,46041,10.0059,10.0059
2010-12-15,46050,10.9375,10.9375
2010-12-15,46087,NA,9.2854
2010-12-15,46211,9.5489,9.5489
2010-12-16,46041,9.9739,9.9739
2010-12-16,46050,10.8292,10.8292
2010-12-16,46087,NA,9.2121
2010-12-16,46211,9.1479,9.1479
2010-12-17,46041,9.9167,9.9167
2010-12-17,46050,10.7917,10.7917
2010-12-17,46087,NA,9.1847
2010-12-17,46211,8.9872,8.9872
2010-12-18,46041,9.8643,9.8643
2010-12-18,46050,10.7435,10.7435
2010-12-18,46087,NA,9.214
2010-12-18,46211,9.1851,9.1851
2010-12-19,46041,9.8,9.8
2010-12-19,46050,10.8208,10.8208
2010-12-19,46087,NA,9.2165
2010-12-19,46211,9.1021,9.1021
2010-12-20,46041,9.7688,9.7688
2010-12-20,46050,10.9542,10.9542
2010-12-20,46087,NA,9.2367
2010-12-20,46211,9.0409,9.0409
2010-12-21,46041,9.7,9.7
2010-12-21,46050,10.85,10.85
2010-12-21,46087,NA,9.2799
2010-12-21,46211,9.3978,9.3978
2010-12-22,46041,9.7278,9.7278
2010-12-22,46050,10.6087,10.6087
2010-12-22,46087,NA,9.2792
2010-12-22,46211,9.5222,9.5222
2010-12-23,46041,9.8227,9.8227
2010-12-23,46050,10.45,10.45
2010-12-23,46087,NA,9.2859
2010-12-23,46211,9.5426,9.5426
2010-12-24,46041,9.8708,9.8708
2010-12-24,46050,10.6917,10.6917
2010-12-24,46087,NA,9.3523
2010-12-24,46211,9.5809,9.5809
2010-12-25,46041,9.7625,9.7625
2010-12-25,46050,10.8833,10.8833
2010-12-25,46087,NA,9.4186
2010-12-25,46211,9.8255,9.8255
2010-12-26,46041,9.9,9.9
2010-12-26,46050,10.7625,10.7625
2010-12-26,46087,NA,9.4305
2010-12-26,46211,9.7977,9.7977
2010-12-27,46041,9.9875,9.9875
2010-12-27,46050,10.7542,10.7542
2010-12-27,46087,NA,9.4254
2010-12-27,46211,9.6021,9.6021
2010-12-28,46041,9.9833,9.9833
2010-12-28,46050,10.625,10.625
2010-12-28,46087,NA,9.3574
